id	name	category	provided_by
GOLD:ga0105245	ga0105245	biolink:Attribute	GOLD
GOLD:gp0127773	gp0127773	biolink:Attribute	GOLD
GOLD:ga0075418	ga0075418	biolink:Attribute	GOLD
GOLD:gp0116331	gp0116331	biolink:Attribute	GOLD
GOLD:ga0105247	ga0105247	biolink:Attribute	GOLD
GOLD:gp0127775	gp0127775	biolink:Attribute	GOLD
GOLD:ga0114129	ga0114129	biolink:Attribute	GOLD
GOLD:ga0105243	ga0105243	biolink:Attribute	GOLD
GOLD:gp0127771	gp0127771	biolink:Attribute	GOLD
GOLD:ga0111538	ga0111538	biolink:Attribute	GOLD
GOLD:ga0075423	ga0075423	biolink:Attribute	GOLD
GOLD:gp0116336	gp0116336	biolink:Attribute	GOLD
GOLD:ga0105241	ga0105241	biolink:Attribute	GOLD
GOLD:gp0127769	gp0127769	biolink:Attribute	GOLD
GOLD:ga0105242	ga0105242	biolink:Attribute	GOLD
GOLD:gp0127770	gp0127770	biolink:Attribute	GOLD
GOLD:ga0105248	ga0105248	biolink:Attribute	GOLD
GOLD:gp0127776	gp0127776	biolink:Attribute	GOLD
GOLD:ga0105237	ga0105237	biolink:Attribute	GOLD
GOLD:gp0127765	gp0127765	biolink:Attribute	GOLD
GOLD:ga0105238	ga0105238	biolink:Attribute	GOLD
GOLD:gp0127766	gp0127766	biolink:Attribute	GOLD
GOLD:ga0105249	ga0105249	biolink:Attribute	GOLD
GOLD:gp0127777	gp0127777	biolink:Attribute	GOLD
GOLD:ga0105029	ga0105029	biolink:Attribute	GOLD
GOLD:gp0127576	gp0127576	biolink:Attribute	GOLD
GOLD:ga0105033	ga0105033	biolink:Attribute	GOLD
GOLD:gp0127580	gp0127580	biolink:Attribute	GOLD
GOLD:ga0105030	ga0105030	biolink:Attribute	GOLD
GOLD:gp0127577	gp0127577	biolink:Attribute	GOLD
GOLD:ga0105035	ga0105035	biolink:Attribute	GOLD
GOLD:gp0127582	gp0127582	biolink:Attribute	GOLD
GOLD:ga0105239	ga0105239	biolink:Attribute	GOLD
GOLD:gp0127767	gp0127767	biolink:Attribute	GOLD
GOLD:ga0105246	ga0105246	biolink:Attribute	GOLD
GOLD:gp0127774	gp0127774	biolink:Attribute	GOLD
GOLD:ga0150984	ga0150984	biolink:Attribute	GOLD
GOLD:gp0061273	gp0061273	biolink:Attribute	GOLD
GOLD:gs0110115	gs0110115	biolink:Attribute	GOLD
GOLD:ga0157373	ga0157373	biolink:Attribute	GOLD
GOLD:gp0177540	gp0177540	biolink:Attribute	GOLD
GOLD:ga0157371	ga0157371	biolink:Attribute	GOLD
GOLD:gp0177538	gp0177538	biolink:Attribute	GOLD
GOLD:ga0157370	ga0157370	biolink:Attribute	GOLD
GOLD:gp0177537	gp0177537	biolink:Attribute	GOLD
GOLD:ga0157369	ga0157369	biolink:Attribute	GOLD
GOLD:gp0177536	gp0177536	biolink:Attribute	GOLD
GOLD:ga0157374	ga0157374	biolink:Attribute	GOLD
GOLD:gp0177541	gp0177541	biolink:Attribute	GOLD
GOLD:ga0157378	ga0157378	biolink:Attribute	GOLD
GOLD:gp0177545	gp0177545	biolink:Attribute	GOLD
GOLD:ga0157372	ga0157372	biolink:Attribute	GOLD
GOLD:gp0177539	gp0177539	biolink:Attribute	GOLD
GOLD:ga0157375	ga0157375	biolink:Attribute	GOLD
GOLD:gp0177542	gp0177542	biolink:Attribute	GOLD
GOLD:ga0157380	ga0157380	biolink:Attribute	GOLD
GOLD:gp0177547	gp0177547	biolink:Attribute	GOLD
GOLD:ga0182008	ga0182008	biolink:Attribute	GOLD
GOLD:gp0208558	gp0208558	biolink:Attribute	GOLD
GOLD:gs0128848	gs0128848	biolink:Attribute	GOLD
GOLD:usa_nebraska	usa_nebraska	biolink:NamedThing	GOLD
GOLD:ga0157377	ga0157377	biolink:Attribute	GOLD
GOLD:gp0177544	gp0177544	biolink:Attribute	GOLD
GOLD:ga0157379	ga0157379	biolink:Attribute	GOLD
GOLD:gp0177546	gp0177546	biolink:Attribute	GOLD
GOLD:ga0157376	ga0157376	biolink:Attribute	GOLD
GOLD:gp0177543	gp0177543	biolink:Attribute	GOLD
GOLD:ga0182006	ga0182006	biolink:Attribute	GOLD
GOLD:gp0208556	gp0208556	biolink:Attribute	GOLD
GOLD:ga0182007	ga0182007	biolink:Attribute	GOLD
GOLD:gp0208557	gp0208557	biolink:Attribute	GOLD
GOLD:ga0182005	ga0182005	biolink:Attribute	GOLD
GOLD:gp0208555	gp0208555	biolink:Attribute	GOLD
GOLD:ga0214544	ga0214544	biolink:Attribute	GOLD
GOLD:gp0242237	gp0242237	biolink:Attribute	GOLD
GOLD:ga0214542	ga0214542	biolink:Attribute	GOLD
GOLD:gp0242235	gp0242235	biolink:Attribute	GOLD
GOLD:ga0214545	ga0214545	biolink:Attribute	GOLD
GOLD:gp0242238	gp0242238	biolink:Attribute	GOLD
GOLD:ga0214543	ga0214543	biolink:Attribute	GOLD
GOLD:gp0242236	gp0242236	biolink:Attribute	GOLD
GOLD:ga0213873	ga0213873	biolink:Attribute	GOLD
GOLD:gp0238806	gp0238806	biolink:Attribute	GOLD
GOLD:gs0131210	gs0131210	biolink:Attribute	GOLD
GOLD:brazil_minas_gerais	brazil_minas_gerais	biolink:NamedThing	GOLD
GOLD:ga0213872	ga0213872	biolink:Attribute	GOLD
GOLD:gp0238805	gp0238805	biolink:Attribute	GOLD
GOLD:ga0213871	ga0213871	biolink:Attribute	GOLD
GOLD:gp0238804	gp0238804	biolink:Attribute	GOLD
GOLD:ga0224572	ga0224572	biolink:Attribute	GOLD
GOLD:gp0256500	gp0256500	biolink:Attribute	GOLD
GOLD:ga0207696	ga0207696	biolink:Attribute	GOLD
GOLD:ga0207655	ga0207655	biolink:Attribute	GOLD
GOLD:ga0207713	ga0207713	biolink:Attribute	GOLD
GOLD:ga0207682	ga0207682	biolink:Attribute	GOLD
GOLD:ga0207710	ga0207710	biolink:Attribute	GOLD
GOLD:ga0207680	ga0207680	biolink:Attribute	GOLD
GOLD:ga0207645	ga0207645	biolink:Attribute	GOLD
GOLD:ga0207705	ga0207705	biolink:Attribute	GOLD
GOLD:ga0207654	ga0207654	biolink:Attribute	GOLD
GOLD:ga0207695	ga0207695	biolink:Attribute	GOLD
GOLD:ga0207671	ga0207671	biolink:Attribute	GOLD
GOLD:ga0207657	ga0207657	biolink:Attribute	GOLD
GOLD:ga0207649	ga0207649	biolink:Attribute	GOLD
GOLD:ga0207681	ga0207681	biolink:Attribute	GOLD
GOLD:ga0207694	ga0207694	biolink:Attribute	GOLD
GOLD:ga0207650	ga0207650	biolink:Attribute	GOLD
GOLD:ga0207659	ga0207659	biolink:Attribute	GOLD
GOLD:ga0207687	ga0207687	biolink:Attribute	GOLD
GOLD:ga0207644	ga0207644	biolink:Attribute	GOLD
GOLD:ga0207690	ga0207690	biolink:Attribute	GOLD
GOLD:ga0207706	ga0207706	biolink:Attribute	GOLD
GOLD:ga0207686	ga0207686	biolink:Attribute	GOLD
GOLD:ga0207709	ga0207709	biolink:Attribute	GOLD
GOLD:ga0207669	ga0207669	biolink:Attribute	GOLD
GOLD:ga0207691	ga0207691	biolink:Attribute	GOLD
GOLD:ga0207711	ga0207711	biolink:Attribute	GOLD
GOLD:ga0207679	ga0207679	biolink:Attribute	GOLD
GOLD:ga0207651	ga0207651	biolink:Attribute	GOLD
GOLD:ga0207712	ga0207712	biolink:Attribute	GOLD
GOLD:ga0207668	ga0207668	biolink:Attribute	GOLD
GOLD:ga0207658	ga0207658	biolink:Attribute	GOLD
GOLD:ga0207678	ga0207678	biolink:Attribute	GOLD
GOLD:ga0209281	ga0209281	biolink:Attribute	GOLD
GOLD:ga0209389	ga0209389	biolink:Attribute	GOLD
GOLD:ga0209371	ga0209371	biolink:Attribute	GOLD
GOLD:ga0209589	ga0209589	biolink:Attribute	GOLD
GOLD:ga0209489	ga0209489	biolink:Attribute	GOLD
GOLD:ga0209282	ga0209282	biolink:Attribute	GOLD
GOLD:ga0209814	ga0209814	biolink:Attribute	GOLD
GOLD:ga0209481	ga0209481	biolink:Attribute	GOLD
GOLD:ga0207428	ga0207428	biolink:Attribute	GOLD
GOLD:ga0209382	ga0209382	biolink:Attribute	GOLD
GOLD:ga0265354	ga0265354	biolink:Attribute	GOLD
GOLD:gp0306261	gp0306261	biolink:Attribute	GOLD
GOLD:ga0265356	ga0265356	biolink:Attribute	GOLD
GOLD:gp0306263	gp0306263	biolink:Attribute	GOLD
GOLD:ga0265357	ga0265357	biolink:Attribute	GOLD
GOLD:gp0306264	gp0306264	biolink:Attribute	GOLD
GOLD:ga0265355	ga0265355	biolink:Attribute	GOLD
GOLD:gp0306262	gp0306262	biolink:Attribute	GOLD
GOLD:ga0268266	ga0268266	biolink:Attribute	GOLD
GOLD:ga0265337	ga0265337	biolink:Attribute	GOLD
GOLD:gp0306245	gp0306245	biolink:Attribute	GOLD
GOLD:gs0134277	gs0134277	biolink:Attribute	GOLD
GOLD:usa_seattle_washington	usa_seattle_washington	biolink:NamedThing	GOLD
GOLD:ga0265326	ga0265326	biolink:Attribute	GOLD
GOLD:gp0306234	gp0306234	biolink:Attribute	GOLD
GOLD:ga0265319	ga0265319	biolink:Attribute	GOLD
GOLD:gp0306227	gp0306227	biolink:Attribute	GOLD
GOLD:ga0265334	ga0265334	biolink:Attribute	GOLD
GOLD:gp0306242	gp0306242	biolink:Attribute	GOLD
GOLD:ga0265318	ga0265318	biolink:Attribute	GOLD
GOLD:gp0306226	gp0306226	biolink:Attribute	GOLD
GOLD:ga0265323	ga0265323	biolink:Attribute	GOLD
GOLD:gp0306231	gp0306231	biolink:Attribute	GOLD
GOLD:ga0265322	ga0265322	biolink:Attribute	GOLD
GOLD:gp0306230	gp0306230	biolink:Attribute	GOLD
GOLD:ga0265336	ga0265336	biolink:Attribute	GOLD
GOLD:gp0306244	gp0306244	biolink:Attribute	GOLD
GOLD:ga0265338	ga0265338	biolink:Attribute	GOLD
GOLD:gp0306246	gp0306246	biolink:Attribute	GOLD
GOLD:ga0265324	ga0265324	biolink:Attribute	GOLD
GOLD:gp0306232	gp0306232	biolink:Attribute	GOLD
GOLD:ga0268256	ga0268256	biolink:Attribute	GOLD
GOLD:ga0265330	ga0265330	biolink:Attribute	GOLD
GOLD:gp0306238	gp0306238	biolink:Attribute	GOLD
GOLD:ga0265332	ga0265332	biolink:Attribute	GOLD
GOLD:gp0306240	gp0306240	biolink:Attribute	GOLD
GOLD:ga0265328	ga0265328	biolink:Attribute	GOLD
GOLD:gp0306236	gp0306236	biolink:Attribute	GOLD
GOLD:ga0265320	ga0265320	biolink:Attribute	GOLD
GOLD:gp0306228	gp0306228	biolink:Attribute	GOLD
GOLD:ga0265325	ga0265325	biolink:Attribute	GOLD
GOLD:gp0306233	gp0306233	biolink:Attribute	GOLD
GOLD:ga0265329	ga0265329	biolink:Attribute	GOLD
GOLD:gp0306237	gp0306237	biolink:Attribute	GOLD
GOLD:ga0265340	ga0265340	biolink:Attribute	GOLD
GOLD:gp0306248	gp0306248	biolink:Attribute	GOLD
GOLD:ga0265339	ga0265339	biolink:Attribute	GOLD
GOLD:gp0306247	gp0306247	biolink:Attribute	GOLD
GOLD:ga0265331	ga0265331	biolink:Attribute	GOLD
GOLD:gp0306239	gp0306239	biolink:Attribute	GOLD
GOLD:ga0265327	ga0265327	biolink:Attribute	GOLD
GOLD:gp0306235	gp0306235	biolink:Attribute	GOLD
GOLD:ga0265316	ga0265316	biolink:Attribute	GOLD
GOLD:gp0306224	gp0306224	biolink:Attribute	GOLD
GOLD:ga0307408	ga0307408	biolink:Attribute	GOLD
GOLD:gp0321395	gp0321395	biolink:Attribute	GOLD
GOLD:gs0135151	gs0135151	biolink:Attribute	GOLD
GOLD:ga0265313	ga0265313	biolink:Attribute	GOLD
GOLD:gp0306221	gp0306221	biolink:Attribute	GOLD
GOLD:ga0316575	ga0316575	biolink:Attribute	GOLD
GOLD:gp0344160	gp0344160	biolink:Attribute	GOLD
GOLD:gs0135940	gs0135940	biolink:Attribute	GOLD
GOLD:usa_alabama	usa_alabama	biolink:NamedThing	GOLD
GOLD:ga0316579	ga0316579	biolink:Attribute	GOLD
GOLD:gp0344164	gp0344164	biolink:Attribute	GOLD
GOLD:ga0265314	ga0265314	biolink:Attribute	GOLD
GOLD:gp0306222	gp0306222	biolink:Attribute	GOLD
GOLD:ga0265342	ga0265342	biolink:Attribute	GOLD
GOLD:gp0306250	gp0306250	biolink:Attribute	GOLD
GOLD:ga0316576	ga0316576	biolink:Attribute	GOLD
GOLD:gp0344161	gp0344161	biolink:Attribute	GOLD
GOLD:ga0316578	ga0316578	biolink:Attribute	GOLD
GOLD:gp0344163	gp0344163	biolink:Attribute	GOLD
GOLD:ga0307405	ga0307405	biolink:Attribute	GOLD
GOLD:gp0321392	gp0321392	biolink:Attribute	GOLD
GOLD:ga0316577	ga0316577	biolink:Attribute	GOLD
GOLD:gp0344162	gp0344162	biolink:Attribute	GOLD
GOLD:ga0307413	ga0307413	biolink:Attribute	GOLD
GOLD:gp0321400	gp0321400	biolink:Attribute	GOLD
GOLD:ga0307410	ga0307410	biolink:Attribute	GOLD
GOLD:gp0321397	gp0321397	biolink:Attribute	GOLD
GOLD:ga0307406	ga0307406	biolink:Attribute	GOLD
GOLD:gp0321393	gp0321393	biolink:Attribute	GOLD
GOLD:ga0307407	ga0307407	biolink:Attribute	GOLD
GOLD:gp0321394	gp0321394	biolink:Attribute	GOLD
GOLD:ga0307412	ga0307412	biolink:Attribute	GOLD
GOLD:gp0321399	gp0321399	biolink:Attribute	GOLD
GOLD:ga0307409	ga0307409	biolink:Attribute	GOLD
GOLD:gp0321396	gp0321396	biolink:Attribute	GOLD
GOLD:ga0307414	ga0307414	biolink:Attribute	GOLD
GOLD:gp0321401	gp0321401	biolink:Attribute	GOLD
GOLD:ga0307411	ga0307411	biolink:Attribute	GOLD
GOLD:gp0321398	gp0321398	biolink:Attribute	GOLD
GOLD:ga0307415	ga0307415	biolink:Attribute	GOLD
GOLD:gp0321402	gp0321402	biolink:Attribute	GOLD
GOLD:ga0316583	ga0316583	biolink:Attribute	GOLD
GOLD:gp0344168	gp0344168	biolink:Attribute	GOLD
GOLD:ga0316585	ga0316585	biolink:Attribute	GOLD
GOLD:gp0344170	gp0344170	biolink:Attribute	GOLD
GOLD:ga0373931	ga0373931	biolink:Attribute	GOLD
GOLD:gp0401944	gp0401944	biolink:Attribute	GOLD
GOLD:gs0142003	gs0142003	biolink:Attribute	GOLD
GOLD:usa_west_virginia_united_states	usa_west_virginia_united_states	biolink:NamedThing	GOLD
GOLD:rhizosphere_soil	rhizosphere_soil	biolink:Attribute	GOLD
GOLD:ga0373935	ga0373935	biolink:Attribute	GOLD
GOLD:gp0401948	gp0401948	biolink:Attribute	GOLD
GOLD:ga0373927	ga0373927	biolink:Attribute	GOLD
GOLD:gp0401940	gp0401940	biolink:Attribute	GOLD
GOLD:ga0373933	ga0373933	biolink:Attribute	GOLD
GOLD:gp0401946	gp0401946	biolink:Attribute	GOLD
GOLD:ga0373947	ga0373947	biolink:Attribute	GOLD
GOLD:gp0401960	gp0401960	biolink:Attribute	GOLD
GOLD:ga0197907	ga0197907	biolink:Attribute	GOLD
GOLD:gp0175821	gp0175821	biolink:Attribute	GOLD
GOLD:ga0206356	ga0206356	biolink:Attribute	GOLD
GOLD:gp0175820	gp0175820	biolink:Attribute	GOLD
GOLD:ga0206355	ga0206355	biolink:Attribute	GOLD
GOLD:ga0206351	ga0206351	biolink:Attribute	GOLD
GOLD:gp0175825	gp0175825	biolink:Attribute	GOLD
GOLD:ga0265764	ga0265764	biolink:Attribute	GOLD
GOLD:gp0306394	gp0306394	biolink:Attribute	GOLD
GOLD:ga0265769	ga0265769	biolink:Attribute	GOLD
GOLD:gp0306399	gp0306399	biolink:Attribute	GOLD
GOLD:ga0272420	ga0272420	biolink:Attribute	GOLD
GOLD:gp0311887	gp0311887	biolink:Attribute	GOLD
GOLD:gs0134589	gs0134589	biolink:Attribute	GOLD
GOLD:antarctica_victoria_land	antarctica_victoria_land	biolink:NamedThing	GOLD
GOLD:rock-dwelling_(endoliths)	rock-dwelling_(endoliths)	biolink:Attribute	GOLD
GOLD:rock	rock	biolink:Attribute	GOLD
GOLD:ga0272436	ga0272436	biolink:Attribute	GOLD
GOLD:gp0311903	gp0311903	biolink:Attribute	GOLD
GOLD:ga0272435	ga0272435	biolink:Attribute	GOLD
GOLD:gp0311902	gp0311902	biolink:Attribute	GOLD
GOLD:ga0272438	ga0272438	biolink:Attribute	GOLD
GOLD:gp0311905	gp0311905	biolink:Attribute	GOLD
GOLD:ga0272429	ga0272429	biolink:Attribute	GOLD
GOLD:gp0311896	gp0311896	biolink:Attribute	GOLD
GOLD:ga0272433	ga0272433	biolink:Attribute	GOLD
GOLD:gp0311900	gp0311900	biolink:Attribute	GOLD
GOLD:ga0272426	ga0272426	biolink:Attribute	GOLD
GOLD:gp0311893	gp0311893	biolink:Attribute	GOLD
GOLD:ga0272422	ga0272422	biolink:Attribute	GOLD
GOLD:gp0311889	gp0311889	biolink:Attribute	GOLD
GOLD:ga0272425	ga0272425	biolink:Attribute	GOLD
GOLD:gp0311892	gp0311892	biolink:Attribute	GOLD
GOLD:ga0272427	ga0272427	biolink:Attribute	GOLD
GOLD:gp0311894	gp0311894	biolink:Attribute	GOLD
GOLD:ga0272430	ga0272430	biolink:Attribute	GOLD
GOLD:gp0311897	gp0311897	biolink:Attribute	GOLD
GOLD:ga0272432	ga0272432	biolink:Attribute	GOLD
GOLD:gp0311899	gp0311899	biolink:Attribute	GOLD
GOLD:ga0272439	ga0272439	biolink:Attribute	GOLD
GOLD:gp0311906	gp0311906	biolink:Attribute	GOLD
GOLD:ga0272437	ga0272437	biolink:Attribute	GOLD
GOLD:gp0311904	gp0311904	biolink:Attribute	GOLD
GOLD:ga0272434	ga0272434	biolink:Attribute	GOLD
GOLD:gp0311901	gp0311901	biolink:Attribute	GOLD
GOLD:ga0272428	ga0272428	biolink:Attribute	GOLD
GOLD:gp0311895	gp0311895	biolink:Attribute	GOLD
GOLD:ga0272421	ga0272421	biolink:Attribute	GOLD
GOLD:gp0311888	gp0311888	biolink:Attribute	GOLD
GOLD:ga0272424	ga0272424	biolink:Attribute	GOLD
GOLD:gp0311891	gp0311891	biolink:Attribute	GOLD
GOLD:ga0272423	ga0272423	biolink:Attribute	GOLD
GOLD:gp0311890	gp0311890	biolink:Attribute	GOLD
GOLD:ga0272431	ga0272431	biolink:Attribute	GOLD
GOLD:gp0311898	gp0311898	biolink:Attribute	GOLD
GOLD:ga0213882	ga0213882	biolink:Attribute	GOLD
GOLD:gp0238815	gp0238815	biolink:Attribute	GOLD
GOLD:rock-dwelling_(subaerial_biofilms)	rock-dwelling_(subaerial_biofilms)	biolink:Attribute	GOLD
GOLD:exposed_rock	exposed_rock	biolink:Attribute	GOLD
GOLD:ga0213881	ga0213881	biolink:Attribute	GOLD
GOLD:gp0238814	gp0238814	biolink:Attribute	GOLD
GOLD:ga0213880	ga0213880	biolink:Attribute	GOLD
GOLD:gp0238813	gp0238813	biolink:Attribute	GOLD
GOLD:ga0268433	ga0268433	biolink:Attribute	GOLD
GOLD:gp0256603	gp0256603	biolink:Attribute	GOLD
GOLD:gs0131977	gs0131977	biolink:Attribute	GOLD
GOLD:atacama_desert_chile	atacama_desert_chile	biolink:NamedThing	GOLD
GOLD:halite_pinnacle	halite_pinnacle	biolink:Attribute	GOLD
GOLD:ga0371442	ga0371442	biolink:Attribute	GOLD
GOLD:gp0347952	gp0347952	biolink:Attribute	GOLD
GOLD:ga0401343	ga0401343	biolink:Attribute	GOLD
GOLD:gp0453488	gp0453488	biolink:Attribute	GOLD
GOLD:slovakia_kosice_region	slovakia_kosice_region	biolink:NamedThing	GOLD
GOLD:rock_surface	rock_surface	biolink:Attribute	GOLD
GOLD:ga0401348	ga0401348	biolink:Attribute	GOLD
GOLD:gp0453493	gp0453493	biolink:Attribute	GOLD
GOLD:ga0026157	ga0026157	biolink:Attribute	GOLD
GOLD:gp0052445	gp0052445	biolink:Attribute	GOLD
GOLD:ga0026159	ga0026159	biolink:Attribute	GOLD
GOLD:gp0053517	gp0053517	biolink:Attribute	GOLD
GOLD:ga0024809	ga0024809	biolink:Attribute	GOLD
GOLD:ga0026785	ga0026785	biolink:Attribute	GOLD
GOLD:gp0053784	gp0053784	biolink:Attribute	GOLD
GOLD:ga0012414	ga0012414	biolink:Attribute	GOLD
GOLD:gp0055911	gp0055911	biolink:Attribute	GOLD
GOLD:gs0087828	gs0087828	biolink:Attribute	GOLD
GOLD:ga0012442	ga0012442	biolink:Attribute	GOLD
GOLD:gp0055916	gp0055916	biolink:Attribute	GOLD
GOLD:gs0087863	gs0087863	biolink:Attribute	GOLD
GOLD:east_tennessee_research_and_education_center_knoxville_tennessee_usa	east_tennessee_research_and_education_center_knoxville_tennessee_usa	biolink:NamedThing	GOLD
GOLD:ga0012428	ga0012428	biolink:Attribute	GOLD
GOLD:gp0055918	gp0055918	biolink:Attribute	GOLD
GOLD:ga0012443	ga0012443	biolink:Attribute	GOLD
GOLD:gp0055699	gp0055699	biolink:Attribute	GOLD
GOLD:ga0012444	ga0012444	biolink:Attribute	GOLD
GOLD:gp0055702	gp0055702	biolink:Attribute	GOLD
GOLD:ga0012560	ga0012560	biolink:Attribute	GOLD
GOLD:gp0055701	gp0055701	biolink:Attribute	GOLD
GOLD:ga0012573	ga0012573	biolink:Attribute	GOLD
GOLD:gp0055908	gp0055908	biolink:Attribute	GOLD
GOLD:ga0012393	ga0012393	biolink:Attribute	GOLD
GOLD:gp0055910	gp0055910	biolink:Attribute	GOLD
GOLD:ga0012561	ga0012561	biolink:Attribute	GOLD
GOLD:gp0055704	gp0055704	biolink:Attribute	GOLD
GOLD:ga0005023	ga0005023	biolink:Attribute	GOLD
GOLD:gp0056909	gp0056909	biolink:Attribute	GOLD
GOLD:ga0005028	ga0005028	biolink:Attribute	GOLD
GOLD:gp0056914	gp0056914	biolink:Attribute	GOLD
GOLD:ga0005039	ga0005039	biolink:Attribute	GOLD
GOLD:gp0056943	gp0056943	biolink:Attribute	GOLD
GOLD:corn_switchgrass_and_miscanthus_rhizosphere	corn_switchgrass_and_miscanthus_rhizosphere	biolink:Attribute	GOLD
GOLD:ga0005033	ga0005033	biolink:Attribute	GOLD
GOLD:gp0056937	gp0056937	biolink:Attribute	GOLD
GOLD:ga0005034	ga0005034	biolink:Attribute	GOLD
GOLD:gp0056938	gp0056938	biolink:Attribute	GOLD
GOLD:ga0005027	ga0005027	biolink:Attribute	GOLD
GOLD:gp0056913	gp0056913	biolink:Attribute	GOLD
GOLD:ga0005026	ga0005026	biolink:Attribute	GOLD
GOLD:gp0056912	gp0056912	biolink:Attribute	GOLD
GOLD:ga0005024	ga0005024	biolink:Attribute	GOLD
GOLD:gp0056910	gp0056910	biolink:Attribute	GOLD
GOLD:ga0005030	ga0005030	biolink:Attribute	GOLD
GOLD:gp0056916	gp0056916	biolink:Attribute	GOLD
GOLD:ga0005022	ga0005022	biolink:Attribute	GOLD
GOLD:gp0056908	gp0056908	biolink:Attribute	GOLD
GOLD:ga0005037	ga0005037	biolink:Attribute	GOLD
GOLD:gp0056941	gp0056941	biolink:Attribute	GOLD
GOLD:ga0005032	ga0005032	biolink:Attribute	GOLD
GOLD:gp0056936	gp0056936	biolink:Attribute	GOLD
GOLD:ga0005035	ga0005035	biolink:Attribute	GOLD
GOLD:gp0056939	gp0056939	biolink:Attribute	GOLD
GOLD:ga0005025	ga0005025	biolink:Attribute	GOLD
GOLD:gp0056911	gp0056911	biolink:Attribute	GOLD
GOLD:ga0005036	ga0005036	biolink:Attribute	GOLD
GOLD:gp0056940	gp0056940	biolink:Attribute	GOLD
GOLD:ga0005031	ga0005031	biolink:Attribute	GOLD
GOLD:gp0056917	gp0056917	biolink:Attribute	GOLD
GOLD:ga0003955	ga0003955	biolink:Attribute	GOLD
GOLD:gp0057738	gp0057738	biolink:Attribute	GOLD
GOLD:ga0003953	ga0003953	biolink:Attribute	GOLD
GOLD:gp0057736	gp0057736	biolink:Attribute	GOLD
GOLD:ga0003954	ga0003954	biolink:Attribute	GOLD
GOLD:gp0057737	gp0057737	biolink:Attribute	GOLD
GOLD:ga0005029	ga0005029	biolink:Attribute	GOLD
GOLD:gp0056915	gp0056915	biolink:Attribute	GOLD
GOLD:ga0005038	ga0005038	biolink:Attribute	GOLD
GOLD:gp0056942	gp0056942	biolink:Attribute	GOLD
GOLD:ga0007022	ga0007022	biolink:Attribute	GOLD
GOLD:gp0061142	gp0061142	biolink:Attribute	GOLD
GOLD:gs0053073	gs0053073	biolink:Attribute	GOLD
GOLD:epiphytes	epiphytes	biolink:Attribute	GOLD
GOLD:arabidopsis_root	arabidopsis_root	biolink:Attribute	GOLD
GOLD:ga0007023	ga0007023	biolink:Attribute	GOLD
GOLD:gp0061143	gp0061143	biolink:Attribute	GOLD
GOLD:ga0007029	ga0007029	biolink:Attribute	GOLD
GOLD:gp0061149	gp0061149	biolink:Attribute	GOLD
GOLD:ga0007021	ga0007021	biolink:Attribute	GOLD
GOLD:gp0061141	gp0061141	biolink:Attribute	GOLD
GOLD:ga0007025	ga0007025	biolink:Attribute	GOLD
GOLD:gp0061145	gp0061145	biolink:Attribute	GOLD
GOLD:ga0007024	ga0007024	biolink:Attribute	GOLD
GOLD:gp0061144	gp0061144	biolink:Attribute	GOLD
GOLD:ga0007030	ga0007030	biolink:Attribute	GOLD
GOLD:gp0061150	gp0061150	biolink:Attribute	GOLD
GOLD:ga0007031	ga0007031	biolink:Attribute	GOLD
GOLD:gp0061151	gp0061151	biolink:Attribute	GOLD
GOLD:ga0007019	ga0007019	biolink:Attribute	GOLD
GOLD:gp0061139	gp0061139	biolink:Attribute	GOLD
GOLD:ga0007017	ga0007017	biolink:Attribute	GOLD
GOLD:gp0061137	gp0061137	biolink:Attribute	GOLD
GOLD:ga0007026	ga0007026	biolink:Attribute	GOLD
GOLD:gp0061146	gp0061146	biolink:Attribute	GOLD
GOLD:ga0007018	ga0007018	biolink:Attribute	GOLD
GOLD:gp0061138	gp0061138	biolink:Attribute	GOLD
GOLD:ga0007285	ga0007285	biolink:Attribute	GOLD
GOLD:gp0072022	gp0072022	biolink:Attribute	GOLD
GOLD:gs0103004	gs0103004	biolink:Attribute	GOLD
GOLD:university_of_puerto_rico_san_juan_puerto_rico	university_of_puerto_rico_san_juan_puerto_rico	biolink:NamedThing	GOLD
GOLD:tabebuia_heterophylla_rhizosphere	tabebuia_heterophylla_rhizosphere	biolink:Attribute	GOLD
GOLD:ga0007032	ga0007032	biolink:Attribute	GOLD
GOLD:gp0061152	gp0061152	biolink:Attribute	GOLD
GOLD:ga0007020	ga0007020	biolink:Attribute	GOLD
GOLD:gp0061140	gp0061140	biolink:Attribute	GOLD
GOLD:ga0008469	ga0008469	biolink:Attribute	GOLD
GOLD:gp0089067	gp0089067	biolink:Attribute	GOLD
GOLD:gs0110179	gs0110179	biolink:Attribute	GOLD
GOLD:joint_genome_institute_california_usa	joint_genome_institute_california_usa	biolink:NamedThing	GOLD
GOLD:arabidopsis_thaliana_rhizosphere	arabidopsis_thaliana_rhizosphere	biolink:Attribute	GOLD
GOLD:ga0007027	ga0007027	biolink:Attribute	GOLD
GOLD:gp0061147	gp0061147	biolink:Attribute	GOLD
GOLD:ga0008486	ga0008486	biolink:Attribute	GOLD
GOLD:gp0089084	gp0089084	biolink:Attribute	GOLD
GOLD:ga0007028	ga0007028	biolink:Attribute	GOLD
GOLD:gp0061148	gp0061148	biolink:Attribute	GOLD
GOLD:ga0008485	ga0008485	biolink:Attribute	GOLD
